id,normalized_total_spent_last_24_hours,normalized_merchant_fraud_risk,normalized_time_since_last_transaction,normalized_average_transaction,normalized_days_till_expiration,normalized_transaction_time,normalized_change_in_merchant_sales,Amount,Class
2636,-1.996299452,-1.572425121,1.344830088,-2.047578201,-0.025642695,-1.243215308,-0.961556665,56.5,0
2637,-0.567383316,0.522162204,1.41559161,-1.497297679,0.515640062,-0.487223138,0.834074593,28.92,0
2638,-0.395477069,0.214682265,1.240446994,-0.286263719,-0.025487791,0.175600839,-0.021362993,39.05,0
2639,-1.240083092,-1.180680997,0.625117594,-1.322620109,0.936444438,-1.591730752,0.204089405,102.96,0
2640,2.265789128,-0.596854771,-2.427499196,-1.090413041,0.343076691,-1.081940262,0.194958267,35.03,0
2641,1.197441837,0.257718287,0.633976062,0.547254316,-0.447970967,-0.763368472,0.026421553,4.99,0
2642,1.259377337,-1.231190797,-2.049340017,0.754295974,-0.322395156,-0.873138044,0.501464691,393.18,0
2643,-0.455189081,0.07932778,-1.087719873,-2.250805762,-0.213119386,-1.51362293,0.575303989,60,0
2644,1.111800495,0.195455776,0.740244476,1.196722951,-0.350725225,-0.237379789,-0.092995556,32.2,0
2645,2.054765342,-1.163180957,-0.611218481,-0.943794956,-1.005789099,-0.140073532,-1.112056257,49.9,0
2646,1.938630768,-0.399586317,-2.686288466,-0.49360682,2.282476845,3.387521343,-0.749033931,40.99,0
2647,-0.448600103,0.770187494,1.273608445,0.868644947,0.7315803,0.13847371,0.441529665,7,0
2648,-1.281920051,0.115263556,2.827739782,-1.503095189,-1.353176385,0.593202992,-0.822499013,7.2,0
2649,1.717205891,-0.332094333,-2.11510068,0.065896859,1.165756092,1.234988426,-0.119851239,93.82,0
2650,1.172880009,0.278695076,0.280763838,0.994620981,0.111918471,0.117039633,-0.029669008,3.5,0
2651,-0.963602672,0.552834658,0.575148693,-0.987884401,0.451253387,-0.450805264,0.190110137,10,0
2652,-0.484827734,-0.01933049,0.606189543,-1.227120328,1.393025398,2.852681617,1.673187704,177.65,0
2653,-1.460399414,0.947104831,0.071778721,-1.174776107,0.849137689,-0.803746572,0.706304074,1,0
2654,1.006539055,-1.199425618,-0.066359907,-0.58526232,-1.027738165,-0.685463993,-0.210962979,240.98,0
2655,2.011598272,0.031600902,-1.629624329,0.345427515,0.326587904,-0.598475037,0.000574841,0.89,0
2656,-1.201387638,0.822685263,2.702000393,2.851870086,0.943649526,0.323495159,0.148587665,4.05,0
2657,2.043501973,0.176600215,-2.421091953,0.593785787,0.566897767,-1.597023546,0.68917755,28,0
2658,1.27677277,0.237064307,0.150387277,0.366540206,0.185688466,-0.02413084,0.0200765,1.78,0
2659,-0.625404561,0.069174103,-1.475244155,-2.459043381,2.304930325,3.373234967,0.033102862,66.97,0
2660,-0.030664353,0.504367307,-1.383621951,2.157153411,2.616985555,0.700780443,0.535355757,32.37,0
2661,-0.54005523,0.482573441,1.018263384,0.675789855,0.071610601,-0.309304678,-0.225720984,48.9,0
2662,1.342428815,-0.767757311,-1.169386996,-1.660006514,1.340498767,3.256129529,-1.26549958,58.38,0
2663,1.237725141,0.187452032,0.490978593,0.632980869,-0.521406191,-0.994786842,0.053574413,13.49,0
2664,-1.519373235,1.780371615,-1.372874463,-0.617323704,0.138833457,-0.415806986,0.154519632,20,0
2665,1.237248643,0.18630057,0.25996083,1.038381298,-0.2515082,-0.558968786,0.001891945,19.28,0
2666,-1.316839822,0.894777776,1.060540559,-0.632067925,1.072884103,-0.359890759,0.523851709,1.79,0
2667,-1.032442751,2.656537239,-0.218744426,4.225727619,0.661362797,0.005511305,0.969435266,7.54,0
2668,-0.81316827,-0.006845069,-0.099211704,-1.621146265,2.860728407,3.066935833,0.220808938,1,0
2669,-0.334273023,0.939245463,0.810998088,-0.305114031,0.607000963,-0.044955219,0.501566007,4.56,0
2670,1.63271698,-1.69351607,-1.434602662,-0.684876304,-0.765868654,-0.532235747,-0.158394104,312.79,0
2671,1.41707647,-0.418531739,-0.361746872,-0.97541176,-0.214335718,-0.276157141,-0.192865316,24.97,0
2672,-1.521201058,2.341322249,-1.213516419,-0.461678253,-0.160347835,-0.827186738,-0.3790322,2.99,0
2673,1.166895327,-0.091979283,0.96573839,1.033448234,-0.50948365,0.594757131,-0.666472813,9.99,0
2674,1.975281861,-0.072470717,-0.70852632,0.624618804,-0.564474735,-1.635338287,0.189670254,9.99,0
2675,2.069060033,0.02214397,-1.808081913,0.401814562,0.352932875,-0.823607331,0.093974338,9.99,0
2676,-0.75618189,-0.211370347,1.997981757,2.280738395,-0.132503192,0.903658051,0.562120769,194.38,0
2677,1.956849306,-1.408308038,0.005607618,-0.361321936,-1.205648474,1.048292046,-1.578512395,59,0
2678,-1.206996469,1.14373734,-0.103689268,1.085491803,0.445708988,-0.358956584,0.592956967,21.5,0
2679,-0.959893056,1.149200424,-0.281347973,-0.232803278,2.266758295,-0.095251349,1.584911139,40.37,0
2680,-0.994720576,-3.559103139,0.101273083,2.100712889,-2.126015392,0.290957241,0.755954531,1096.56,0
2681,1.211492099,0.043000253,0.964308751,1.135308655,-0.457512804,0.304418944,-0.484522268,9.99,0
2682,-0.612060693,0.9910903,1.88703291,1.116455118,-0.367127866,-0.541763737,0.4818881,6.87,0
2683,-0.899314105,-3.768915543,-0.021290906,1.03234569,-1.804621492,1.266656047,0.415063079,1030.1,0
2684,-0.790778461,0.79481037,2.067823125,1.629503079,-0.732627737,1.053542074,-0.355546566,24.8,0
2685,0.931847974,-0.380644614,0.27189946,0.756101079,-0.398330121,-0.122085478,0.121036911,152.52,0
2686,-1.077085839,-0.22251354,2.031777028,-1.254679452,0.367326177,-1.692239004,1.050410475,49.93,0
2687,-1.158076611,-0.805323094,0.540114577,0.391630539,2.972097795,3.690143933,-0.750041624,79,0
2688,1.833934561,0.244025855,-0.062782823,3.721706316,0.17218006,0.8338739,-0.410974397,41.04,0
2689,-0.34474227,0.59716047,1.821154847,-0.077332568,-1.000745426,0.333665775,-1.477389111,8.27,0
2690,-1.563893637,1.287453668,-1.548216372,-0.61831428,1.529266572,-1.567127921,1.299726356,0,0
2691,-0.173178806,0.272673328,0.92034171,-0.999432997,-0.066667683,-0.646617348,0.653853316,71.1,0
2692,-0.359421999,0.331451362,0.447059431,1.390476114,-0.264822111,0.923368547,-0.805340217,209.03,0
2693,-0.416277813,-0.027300422,0.553643136,-1.56315771,-0.528935452,0.052008613,-0.876994836,138,0
2694,2.138919149,-0.647728273,-1.358123904,-0.975870087,-0.445658269,-1.272133467,-0.139988478,35.98,0
2695,-0.945828487,0.241177032,0.549518876,0.861387487,1.900729699,4.228225702,-1.221712807,17.6,0
2696,-0.65177134,1.358729311,0.700278566,-0.020250323,-0.032212284,-0.721049916,0.365158394,9.55,0
2697,-0.899137195,1.699712964,1.512180303,3.907964163,1.042155744,3.331387442,-0.404990741,0,0
2698,-4.093768861,5.328838048,-5.023769225,-1.108617816,3.189727859,2.164653463,1.321697006,0.89,0
2699,-1.201260697,0.743679583,1.877838069,2.508968406,-0.287095208,0.986714505,0.402467181,104.99,0
2700,1.194727677,0.100414524,0.590404952,0.66235606,-0.591444717,-0.747264614,-0.116022148,0.89,0
2701,2.164133625,-0.853497242,-1.837686608,-1.073748177,0.007906685,-0.366265022,-0.317505034,47.5,0
2702,-4.031159575,-4.670835789,1.866864658,-0.485086256,3.811168037,-3.334596897,-3.021046409,67.41,0
2703,-2.154496401,-1.865658553,2.102243313,1.123833584,-1.108732676,0.228421501,0.816393706,501.3,0
2704,-1.286000664,-0.55336452,-0.436225943,-3.520777482,1.216297954,3.377048191,-0.410966885,135.98,0
2705,0.792173843,-0.95481194,0.953399037,0.217047892,-1.060384301,0.489471827,-0.556479978,181.37,0
2706,-3.257388837,1.577727618,-4.14674545,-0.82790367,-0.137234619,3.900626144,-2.217585124,92,0
2707,1.161271357,0.301060275,0.482820228,1.198269346,-0.377235235,-0.810340292,0.12838203,5.49,0
2708,-4.689300873,-3.697168461,0.069918317,-0.219085426,7.1852955,0.569406031,-2.368706413,36.66,0
2709,-2.554065537,1.951901247,-1.547314103,-0.977595935,-0.504573684,-0.756610587,0.169215456,44.99,0
2710,2.004308003,0.160919259,-1.739997018,0.44215106,0.536192706,-0.784285261,0.303492752,33,0
2711,1.450606592,-0.612370326,-0.276961373,-1.230935997,-0.044213325,0.659827498,-0.753953616,7.95,0
2712,1.240386152,0.148799455,0.382507494,0.432543423,-0.312102986,-0.491516859,-0.087418515,1.79,0
2713,1.192478369,0.422498905,0.618627275,2.115748441,0.208150885,0.709646093,-0.277157281,10.62,0
2714,1.98740766,-0.185473789,-1.367928248,0.376490478,-0.071347704,-1.236853632,0.258228768,49.7,0
2715,0.563999826,-1.125011034,0.854621892,0.707839523,-0.907272503,0.94486062,-0.531659839,269,0
2716,1.997657508,0.189914687,-1.741197999,0.524880838,0.289405696,-1.36454716,0.371347145,32.71,0
2717,-0.579864556,-5.119971806,-4.271081794,0.659984364,-1.036082029,-0.789057597,2.45049915,1489.4,0
2718,-3.304396702,-2.212670304,2.021952721,0.60273401,1.568676162,-0.948866443,-0.015363006,0.01,0
2719,1.636695513,-0.837378353,-0.420564144,0.355577148,-0.770410122,-0.38250516,-0.286759745,169,0
2720,2.023205132,0.085635391,-1.836449967,0.344279875,0.336947932,-0.944927402,0.10380057,5.99,0
2721,-3.413883681,-3.998269118,2.205103626,-1.777382847,1.921467172,-1.284521615,-2.392200289,72,0
2722,1.159775837,0.184228147,0.599137681,0.499514647,-0.300741575,-0.305432804,-0.087873804,1.98,0
2723,1.813398841,-0.339187389,-1.291925588,0.429137059,0.494856825,0.366816818,0.011763255,61,0
2724,1.195785767,-0.670774612,0.485259355,-0.595939168,-1.178609588,-0.805449582,-0.408459708,79.59,0
2725,-1.57361493,-0.591836682,2.264700097,-0.659642164,1.231885858,-0.734564818,-0.464761084,15.95,0
2726,1.224127724,0.305602619,0.748255322,0.740538131,-0.69127551,-1.285293909,0.109584524,1.29,0
2727,0.316966611,-0.722583932,0.813129625,-0.471957282,-0.431820796,2.603352021,-1.004645037,111,0
2728,2.018370631,0.063850165,-1.617805993,0.352242768,0.321795366,-0.679630984,0.040873289,1.79,0
2729,1.189922059,-1.069917648,1.154251435,-0.75230218,-1.640351275,0.010504775,-1.345306862,85,0
2730,-1.167262183,-0.699725871,-0.628719546,-0.526562036,2.944709656,-1.808331064,0.802917662,44.95,0
2731,-0.840265081,0.376823417,1.162669115,-1.328360568,-1.886955575,-0.091769104,0.896176147,238.55,0
2732,-0.67637537,0.966989808,-0.043828796,-1.084835013,1.391285879,-0.920319733,1.176118186,0.99,0
2733,2.049942498,-0.06473606,-1.044136763,1.812959336,0.109552611,-0.174765491,-0.218773485,0,0
2734,-0.692518494,0.884861599,-0.028258145,-1.182409908,1.937625222,1.325646003,1.095337579,7.99,0
2735,-2.417506304,-5.50876781,-0.226396071,4.078559802,-2.854668017,0.508717382,1.735666492,1826.59,0
2736,0.090683695,1.197902225,-1.370218795,0.770437197,0.857203003,-0.698486025,1.350617298,50.14,0
2737,-0.593075891,-0.490089416,-0.7325016,-4.863246235,2.226071356,3.047194378,0.169629411,52.66,0
2738,1.449724539,-1.103304046,0.516931033,-1.279577563,-1.66184074,-0.777298353,-1.08494836,15,0
2739,1.251852484,0.141082604,-0.027620195,-0.109591918,-0.079349151,-0.785397331,0.269224529,22.45,0
2740,-0.315116124,0.981011912,0.097068314,0.262344978,-0.026534055,-0.486090134,0.812166663,93.02,0
2741,-0.761634335,0.919417972,1.235073448,-1.28362271,0.049405781,-0.07313738,0.425595854,0.77,0
2742,0.041325369,0.737611094,0.010662615,0.089031973,0.815337285,0.615964602,0.327254251,10.7,0
2743,-1.035455211,0.708751186,-0.230824961,-1.958017845,0.25363126,-1.054399323,0.788068167,49.95,0
2744,-0.82814211,0.572123748,2.629759005,-0.894811415,0.155700668,0.627587797,0.086762188,14.95,0
2745,-0.830259281,0.664266286,2.013439792,1.35777888,-0.775755063,0.771601487,-0.658232715,6,0
2746,-1.185104416,1.020250849,-1.142920722,-0.182673444,0.662770912,-1.119961503,-0.040325502,1.5,0
2747,2.094935847,-1.579544069,-1.091303333,-1.640405457,0.74691586,4.381630219,-2.270523426,2,0
2748,-0.469392129,0.983353133,0.620299847,-0.40240107,0.602839196,-1.018734712,0.987760746,2.67,0
2749,-0.993259271,0.920649779,0.857893735,-0.172110745,0.313690223,0.589167924,1.627445051,180,0
2750,-1.351764717,-0.983923446,0.70989901,-0.656616154,1.013405709,-1.770905021,0.646210852,149,0
2751,-1.496095557,1.180007138,1.320803494,0.035316984,0.278240672,-0.378793568,0.81959955,44.87,0
2752,1.13123657,0.630430433,-0.114746937,1.351802436,0.095727001,-1.054510125,0.468674379,23.08,0
2753,-2.450999106,-1.786965768,0.52325047,0.315441356,1.784558566,-1.298967357,-1.065485661,2.37,0
2754,-0.328178796,-0.715410101,1.746140106,-1.843285173,-1.738974794,-0.395972651,0.058332818,172,0
2755,-0.42552114,1.247598363,0.895044381,0.795528895,-0.150126029,-0.266101444,0.038744623,1.25,0
2756,-0.021219666,0.442684804,-1.041207945,-1.445979583,3.051021396,3.459892151,0.325889485,4.99,0
2757,1.193515447,0.199708371,-0.10670314,0.639954078,0.599707107,0.709044209,0.009645545,29.99,0
2758,-0.525965101,0.692467596,2.058702194,0.093446944,-0.44408787,-0.118716109,0.281332982,20.5,0
2759,1.990823288,-0.870545466,0.214914339,-1.157878854,-1.475536815,-0.7637304,-1.220875035,19.99,0
2760,2.107605652,0.168054082,-2.408260691,0.789313676,1.253839096,-0.126306558,0.501925129,1,0
2761,-1.811039399,1.533552272,0.773575644,0.157148783,-0.128368033,0.652382767,0.16097259,45.65,0
2762,2.010589155,-0.517722039,-1.526721892,-0.754835352,-0.295580528,-1.295006596,0.105854766,29.9,0
2763,-3.545791545,-3.916129261,0.025230459,-0.388647234,0.976654779,-2.418612488,-0.896783082,245.67,0
2764,1.351390545,-0.668917212,0.564121919,-0.274180396,-1.070108849,-0.360923228,-0.893460448,10,0
2765,-1.381457558,-0.961347083,1.965851276,-0.552182818,0.150907172,0.240206892,-0.282598727,119.5,0
2766,2.029872525,-0.271746514,-1.257620078,0.194784745,0.254100197,-0.034538577,-0.254505985,13.2,0
2767,0.003841692,0.047010706,0.367681648,-2.008896243,0.293527705,-0.331976226,0.394356352,39.63,0
2768,0.930795212,-0.614465549,0.00489504,0.834364523,0.095585618,1.354323547,-0.406230678,158,0
2769,-0.877244511,1.521090215,0.576455162,1.455694772,-0.68231998,-0.377200877,-0.224426238,16.02,0
2770,-1.450087274,-0.539338277,3.154517451,1.779620942,-0.698364336,1.233082569,-0.744590826,116,0
2771,0.012718796,0.772856709,0.256688411,-0.580883474,0.429318972,-1.131915211,0.946410114,4.49,0
2772,1.037870249,-2.784653271,-1.349311586,-0.701046202,-0.745360834,1.458353414,-0.536581094,524.06,0
2773,-1.981468608,0.072817975,0.714748723,2.178179561,1.705213517,0.420782763,0.217291294,5.24,0
2774,-0.883930218,1.693117358,-0.520351901,0.847873881,1.372978305,0.055046391,1.087709126,31.02,0
2775,-1.071457747,1.851624361,-0.287945046,-1.104468405,1.047768971,-0.72621015,1.730123889,0.89,0
2776,1.981399004,0.185254707,-3.650570991,0.472476536,3.227774915,3.064406376,0.110535359,24.81,0
2777,-0.575321265,-0.429985875,0.519695058,-2.333466429,1.866056168,4.084933225,-0.700617075,56.95,0
2778,2.148626161,0.570829964,-3.518674127,0.560744047,1.490017202,-1.202672675,0.700076618,0.76,0
2779,1.254027248,-0.792931897,0.242420388,-0.446318871,-0.9402562,-0.424515398,-0.499334934,64.96,0
2780,1.040081991,0.06229844,0.490530012,1.512617886,-0.346453047,-0.351522652,0.158619836,61,0
2781,0.008430365,4.137836835,-6.240696572,6.675732163,0.768307025,-3.353059548,-1.631734673,1,1
2782,-0.238384768,1.087798869,1.701776613,0.986769128,0.932804939,0.802952857,0.964961106,12.99,0
2783,1.207098758,-0.30011152,-0.31100305,0.164989426,1.543264723,4.058650227,-1.140804959,9.99,0
2784,1.795453187,-0.323841577,-2.701076961,0.303530435,0.86293287,-1.017240979,1.088839217,158.12,0
2785,0.459505136,-0.469914466,-1.961836537,1.490977542,3.465625713,-2.380204552,-1.633603008,212.62,0
2786,1.099663509,0.145273869,0.509230292,1.330771546,-0.203422551,0.019944565,-0.028853465,12.32,0
2787,1.344139886,0.10464465,0.099979963,-0.20107904,-0.256514722,-0.872886977,0.069596273,0,0
2788,-1.321025873,-0.308497289,2.003896915,-0.542749673,0.800735558,1.021615813,-0.555906367,20.41,0
2789,-0.35541192,1.077135795,1.227892931,-0.235333318,0.400244041,-0.396603981,0.746234163,4.49,0
2790,-0.330458881,0.768108466,1.081681854,-1.624787772,0.284409483,-0.46565631,0.55109249,4.61,0
2791,-0.209082058,-2.710198672,0.257089398,-0.056824349,-1.913463395,-0.154557582,0.315280676,717.2,0
2792,-0.098434389,0.882081962,-1.262911226,-0.415985735,1.450117381,-0.473482506,1.587418072,90.16,0
2793,1.304559087,-0.864412653,0.835653586,-0.733983854,-1.153353439,0.393271323,-1.257625853,10.1,0
2794,-0.929516024,0.887188444,1.963999667,0.203123981,0.326279306,0.168335996,0.986007864,45,0
2795,1.196351466,-1.142542725,1.361375482,-0.495351059,-1.480679949,0.951449373,-1.573658442,38.82,0
2796,2.01628514,0.222944542,-1.95822422,1.038291863,0.795849129,-0.712058211,0.587847178,9.9,0
2797,1.54691167,-1.246097425,-1.062564713,-0.000485599,-0.41267927,0.30033968,-0.320159382,250,0
2798,-5.7181933,-4.629232039,0.01812056,2.533406918,-1.979939857,1.619826064,1.580104429,970,0
2799,1.137568375,-0.163173833,-1.266944273,0.127717044,2.118298211,3.411432492,-0.344932398,82.9,0
2800,-0.312769633,0.657409521,-0.41878229,-0.458636041,1.202356677,-0.118521349,0.51935999,1,0
2801,-1.102281319,1.952894003,0.990490355,2.77416202,-0.217238649,-0.255128579,0.931375523,67.46,0
2802,2.04228959,-0.072566773,-1.167177333,0.22046689,0.115138295,-0.694107826,0.109354691,1.79,0
2803,1.979852371,-0.968947323,-1.004529281,-0.867923127,-0.672723051,-0.462212604,-0.64658335,80,0
2804,1.31885694,0.219699724,0.159726526,0.425387056,-0.08174341,-0.515861493,0.037156912,1.98,0
2805,0.196255445,1.028907541,-0.741846663,1.097113847,0.726470538,0.409144933,-0.253480243,41,0
2806,1.629272521,-2.533048259,-1.245345887,-1.2936832,-1.620943324,-0.333123005,-0.829535288,357,0
2807,-0.275700423,1.146305596,0.605591917,0.384482417,-0.168934641,-0.463988296,0.070191985,1.98,0
2808,1.192723534,0.218504684,0.152951238,0.454272222,-0.000769034,-0.099008194,-0.126488205,1.98,0
2809,1.242289427,0.206672712,0.401582939,0.425757994,-0.246347511,-0.477001728,-0.037125619,0.89,0
2810,0.133568205,0.908346626,-0.586021667,-0.751659878,1.098235064,-0.283921742,0.803098042,3.58,0
2811,-0.412454238,1.214786099,1.029784361,0.920924065,0.76582289,-0.501873418,1.141605152,0.74,0
2812,1.058990424,0.178392004,0.537395771,1.085605887,-0.383830268,-0.643758993,0.167318737,64.95,0
2813,-0.545466542,0.505093683,1.550193533,0.644476502,0.120076233,-0.088719028,1.392903184,141.45,0
2814,1.524285462,-1.773109406,-1.084343172,-0.272406274,-1.059776962,-0.278551156,-0.31648265,316.5,0
2815,-0.144236698,1.135362455,-0.626224972,-0.740061656,1.411181519,-1.08116144,1.630890957,11.9,0
2816,1.266839301,0.268072133,-0.445093554,0.757393379,0.396518863,0.035563981,0.016438073,29.56,0
2817,1.158199483,-0.625290919,1.019109845,0.573008939,-1.277908453,-0.014176639,-0.904223208,55,0
2818,1.397115627,-0.928325978,0.826124837,-0.610321851,-1.370642424,0.035342706,-1.272608629,13.98,0
2819,1.113353494,-0.439714439,1.332518587,0.402621805,-1.493839007,-0.687689759,-0.598398878,39.77,0
2820,-0.553178249,0.957678696,0.250291286,-0.031558085,-0.118331823,-0.633859011,0.481993614,39,0
2821,-1.2231441,0.415200008,2.160666727,-0.462473186,-0.820716019,0.768064209,-0.474940553,76,0
2822,-0.625533976,0.192231155,1.726373001,-0.635592903,0.093628366,-0.992044838,0.140235319,11.75,0
2823,1.317201846,0.366715341,-0.032055882,0.493643851,0.071918783,-0.591090682,0.098373793,0.89,0
2824,1.106339643,0.188720025,1.408556774,2.518961127,-0.592347244,0.660458504,-0.67800358,0,0
2825,1.202551694,0.151626572,0.242358598,0.731186392,-0.541595835,-1.101684746,0.014241365,28.99,0
2826,-2.592680127,3.298990503,-1.366037616,0.163075264,-0.275243583,-0.861795189,0.415920436,0.89,0
2827,-2.747829421,2.119730784,0.199345841,0.018084313,-1.140773325,-0.556448055,-0.753042234,14.05,0
2828,1.218605309,0.216041518,0.538094543,0.502313419,-0.403064666,-0.662596971,-0.02782272,1.29,0
2829,1.982258175,-0.949173109,-0.312096573,-0.232148281,-1.252221897,-0.713536216,-0.755421414,64.5,0
2830,-0.165888148,-0.288738336,1.585661802,-2.271573366,-1.090686048,-0.804396664,-0.281607683,15.21,0
2831,-1.841840223,1.055188437,-2.31780586,-1.385482405,3.192835989,3.198262011,0.061425291,4.15,0
2832,2.0634226,-0.08483222,-0.595907502,0.24702793,0.088872,0.079969438,-0.529464102,2.12,0
2833,1.376720125,-1.291710363,-1.253514739,0.622698886,-0.426417735,-0.066595691,0.074921251,319.95,0
2834,-1.374746945,0.264221458,0.189227525,-3.493976784,-0.580561479,0.604377054,-0.63832664,50,0
2835,-1.948552365,2.392464055,-2.367479131,-0.738848163,-0.262440259,-0.545603393,-0.623441864,8.99,0
2836,1.394528851,-0.680326479,-0.668831725,-1.102029527,-0.07138345,0.132286884,-0.422603756,37.95,0
2837,-0.446762294,0.836992625,1.349954557,0.42893791,0.934610972,1.296314081,0.473346654,10,0
2838,1.332290075,-0.531694173,0.075540987,-0.81950051,-0.684845167,-0.630446221,-0.374402555,49.9,0
2839,-1.372031288,1.561899733,0.854170309,4.481830126,-0.038323333,1.108511842,-0.471549795,30.27,0
2840,-2.867292431,0.607702172,-1.543116565,0.719704887,-0.482233181,0.204499495,-0.430172239,102.6,0
2841,-2.669792474,3.188420626,-0.232399433,2.206210617,0.551827116,0.441592125,0.488822512,1.75,0
2842,2.026747129,-0.338744774,-1.486554185,0.243618678,0.308469119,0.018100543,-0.115844671,12.31,0
2843,-2.972087136,0.729273642,0.157270571,0.948365535,-0.318528251,1.610288622,-0.454404752,371.11,0
2844,-1.184598367,0.341186007,-0.141728877,0.358027779,1.224836578,-1.702291025,0.479454839,58,0
2845,2.041903513,0.09647027,-1.698674641,0.453888067,0.569248097,-0.368454433,-0.09571429,8.57,0
2846,1.131041657,0.005471719,0.091007473,0.559684703,-0.264206072,-0.531120477,0.070102409,30.67,0
2847,1.996001557,0.032294867,-1.852771057,0.369270579,0.278072966,-1.029645998,0.139182456,24.32,0
2848,-0.016196473,0.782534697,-0.317946585,-1.032380223,1.022114842,-0.025340773,0.823662405,5.37,0
2849,1.268173889,-0.66751884,0.455830564,-0.624308522,-0.947193128,-0.287197794,-0.647255643,28.95,0
2850,-1.060988007,0.868800547,1.571301522,-1.454057389,0.424641874,-0.836140639,0.998371458,14,0
2851,-0.026195908,0.952639147,0.735201041,1.473869748,-0.664082549,0.612092727,0.23643534,140.15,0
2852,-0.746730071,0.554762378,2.171060039,-1.146163339,0.678361796,1.176478294,0.088313162,15.95,0
2853,1.093965177,0.176542941,0.991198291,2.374998168,-0.019566941,1.158750667,-0.516694178,37.83,0
2854,-1.644383803,0.233325986,1.593087232,-0.030052529,1.026071887,-1.067972414,0.373122946,15.91,0
2855,-0.886748957,1.024957322,0.851042066,-0.875073432,0.063563311,-0.1845841,0.231002344,1,0
2856,-7.071194929,-4.277430142,-0.832513158,-0.497916185,-0.661867591,-0.656763989,0.697480868,211.8,0
2857,1.208213197,-0.346516923,0.408094923,0.736815511,-0.609350935,-0.101844189,-0.250388171,43.96,0
2858,1.445380439,-1.43346126,-0.938893245,-2.469099144,0.760793148,3.366267443,-1.57595578,71.4,0
2859,-5.869271534,-1.341116493,-0.202782183,-1.951053425,-1.173968941,-0.17817941,-1.165384544,70.8,0
2860,-1.01172934,0.654071883,1.367811482,-0.99633264,1.107390296,-1.162631738,1.067426262,1.98,0
2861,-3.15603276,2.028824259,0.644155279,1.726780411,-1.937067727,0.37478,-1.44816892,14.8,0
2862,1.265851984,-0.1075269,0.479810091,-0.251847681,-0.607883055,-0.526763872,-0.345316188,0.9,0
2863,1.627551551,-1.51045901,-1.623068541,-0.405291153,-0.63072297,-0.586212184,0.006069221,282.69,0
2864,1.758715034,-1.62436652,-0.776908219,-0.83545895,-1.08744663,0.011454331,-0.906564509,199,0
2865,1.848008196,-0.342747357,-1.908181728,0.487013834,0.431989582,-0.64557899,0.545646073,109.9,0
2866,1.976333208,0.903031668,-1.368934594,3.710988816,0.951947465,-0.852103214,0.935933209,11.38,0
2867,-0.24919954,0.060265453,-0.909005954,0.125203338,2.125274243,-1.481264128,0.851122226,14.9,0
2868,1.95556406,-1.314481805,-0.604455129,-0.828375818,-0.917706623,0.171331093,-1.255664558,116,0
2869,-2.069528181,-0.343687802,0.076669395,1.145116659,1.124390553,-0.256084748,0.931436617,34,0
2870,0.129171316,1.212625341,0.399945366,1.011188092,0.874093738,-0.807568519,1.451591239,12.9,0
2871,-0.329951261,1.492900722,-0.110045482,2.60554682,0.930345664,0.573694849,1.523135916,151.33,0
2872,1.972680284,-0.592214219,-1.73247154,-0.681416747,1.819375486,3.777885011,-1.104535529,6.19,0
2873,2.081198312,0.004851154,-1.404010224,0.13671363,0.106573965,-1.310025325,0.401843905,0,0
2874,2.180512623,-1.399780857,-1.540989273,-1.620680774,-0.819974996,-0.761535026,-0.59947667,78,0
2875,1.394312222,-0.568638646,0.442342095,-0.846805033,-1.009429876,-0.553439668,-0.751910506,4.13,0
2876,-1.892606467,-0.882129704,1.446654447,0.379034361,0.075726172,-1.114181589,-0.590806313,85.12,0
2877,1.561970922,-1.518456177,-1.158537777,-0.837736477,-0.667961389,-0.039503661,-0.379351346,274,0
2878,2.177703286,-1.845391951,-2.085635111,-2.552225941,0.89424577,3.630966677,-1.829074878,60.4,0
2879,-0.886529604,1.185877025,1.225982028,0.037422473,1.017981907,0.991415546,0.843899056,33.6,0
2880,0.866387678,-0.680713508,-0.199369383,0.200664981,-0.261512535,-0.081862334,0.073563208,200,0
2881,-0.589644865,1.029692089,0.677199504,-0.302837022,0.699084908,-0.393032441,0.97893974,7.15,0
2882,-1.451434953,0.957590427,1.302666151,-0.255492136,0.809578974,-1.278268849,0.995831892,8.95,0
2883,2.067353204,0.040328636,-1.194059625,0.316277466,0.445651777,-0.319648405,0.008725502,0.99,0
2884,1.175185455,-1.047414124,0.893852164,-0.731787369,-1.459089962,0.044510144,-1.227874586,69.99,0
2885,2.055797006,-0.326667773,-2.752040956,-0.842316033,2.46307226,3.173856423,-0.432125924,1,0
2886,2.071120393,-0.042083727,-1.123167768,0.380542181,-0.054646712,-1.124355497,0.196653063,2.69,0
2887,1.471169718,-1.057906733,0.68535307,-1.401616101,-1.78306312,-0.834304093,-1.168175471,2.95,0
2888,0.139983377,0.238240611,0.633277014,-0.215929732,0.620497188,1.748105494,-0.211782554,9.99,0
2889,0.123491049,-2.345239524,1.486884673,1.108722483,-2.265421741,0.846208344,-0.80009882,498.96,0
2890,0.089896466,0.94534267,-0.342368738,-0.632357939,0.893326375,-0.516334145,0.813266036,0.89,0
2891,-0.158239215,-0.101391277,-0.318833821,-2.697808046,1.28437046,0.600121087,0.455999273,15,0
2892,-0.912761603,-0.277979241,0.817579422,-2.198104077,-0.409228724,-0.438998762,-0.509210981,34.99,0
